OrderID,ProductName,CategoryName,Company_Name,UnitPrice,Quantity,Discount,Purchase
10885,Original Frankfurter grüne Soße,Condiments,Suprêmes délices,13,25,0,325.00
10885,Outback Lager,Beverages,Suprêmes délices,15,30,0,450.00
10886,Gorgonzola Telino,Dairy Products,Hanari Carnes,12.5,35,0,437.50
10886,Ikura,Seafood,Hanari Carnes,31,70,0,2170.00
10886,Original Frankfurter grüne Soße,Condiments,Hanari Carnes,13,40,0,520.00
10887,NuNuCa Nuß-Nougat-Creme,Confections,Galería del gastrónomo,14,5,0,70.00
10888,Chang,Beverages,Godos Cocina Típica,19,20,0,380.00
10888,Scottish Longbreads,Confections,Godos Cocina Típica,12.5,18,0,225.00
10889,Côte de Blaye,Beverages,Rattlesnake Canyon Grocery,263.5,40,0,10540.00
10889,Queso Cabrales,Dairy Products,Rattlesnake Canyon Grocery,21,40,0,840.00
10890,Alice Mutton,Meat/Poultry,Du monde entier,39,15,0,585.00
10890,Jack's New England Clam Chowder,Seafood,Du monde entier,9.65,14,0,135.10
10890,Sasquatch Ale,Beverages,Du monde entier,14,10,0,140.00
10891,Nord-Ost Matjeshering,Seafood,Lehmanns Marktstand,25.89,15,0.05,368.93
10892,Raclette Courdavault,Dairy Products,Maison Dewey,55,40,0.05,2090.00
10893,Guaraná Fantástica,Beverages,Königlich Essen,4.5,10,0,45.00
10893,Inlagd Sill,Seafood,Königlich Essen,19,20,0,380.00
10893,Nord-Ost Matjeshering,Seafood,Königlich Essen,25.89,35,0,906.15
10893,Northwoods Cranberry Sauce,Condiments,Königlich Essen,40,30,0,1200.00
10893,Thüringer Rostbratwurst,Meat/Poultry,Königlich Essen,123.79,24,0,2970.96
10894,Gudbrandsdalsost,Dairy Products,Save-a-lot Markets,36,50,0.05,1710.00
10894,Konbu,Seafood,Save-a-lot Markets,6,28,0.05,159.60
10894,Rhönbräu Klosterbier,Beverages,Save-a-lot Markets,7.75,120,0.05,883.50
10895,Boston Crab Meat,Seafood,Ernst Handel,18.4,91,0,1674.40
10895,Camembert Pierrot,Dairy Products,Ernst Handel,34,100,0,3400.00
10895,Chartreuse verte,Beverages,Ernst Handel,18,45,0,810.00
10895,Guaraná Fantástica,Beverages,Ernst Handel,4.5,110,0,495.00
10896,Gnocchi di nonna Alice,Grains/Cereals,Maison Dewey,38,16,0,608.00
10896,Rogede sild,Seafood,Maison Dewey,9.5,15,0,142.50
10897,Nord-Ost Matjeshering,Seafood,Hungry Owl All-Night Grocers,25.89,36,0,932.04
10897,Thüringer Rostbratwurst,Meat/Poultry,Hungry Owl All-Night Grocers,123.79,80,0,9903.20
10898,Konbu,Seafood,Océano Atlántico Ltda.,6,5,0,30.00
10899,Chartreuse verte,Beverages,LILA-Supermercado,18,8,0.15,122.40
10900,Outback Lager,Beverages,Wellington Importadora,15,3,0.25,33.75
10901,Flotemysost,Dairy Products,HILARION-Abastos,21.5,30,0,645.00
10901,Jack's New England Clam Chowder,Seafood,HILARION-Abastos,9.65,30,0,289.50
10902,Pâté chinois,Meat/Poultry,Folk och fä HB,24,30,0.15,612.00
10902,Tarte au sucre,Confections,Folk och fä HB,49.3,6,0.15,251.43
10903,Konbu,Seafood,Hanari Carnes,6,40,0,240.00
10903,Louisiana Fiery Hot Pepper Sauce,Condiments,Hanari Carnes,21.05,21,0,442.05
10903,Scottish Longbreads,Confections,Hanari Carnes,12.5,20,0,250.00
10904,Escargots de Bourgogne,Seafood,White Clover Markets,13.25,15,0,198.75
10904,Tarte au sucre,Confections,White Clover Markets,49.3,35,0,1725.50
10905,Chai,Beverages,Wellington Importadora,18,20,0.05,342.00
10906,Sirop d'érable,Condiments,Wolski  Zajazd,28.5,15,0,427.50
10907,Rhönbräu Klosterbier,Beverages,Spécialités du monde,7.75,14,0,108.50
10908,Filo Mix,Grains/Cereals,Reggiani Caseifici,7,14,0.05,93.10
10908,Uncle Bob's Organic Dried Pears,Produce,Reggiani Caseifici,30,20,0.05,570.00
10909,Jack's New England Clam Chowder,Seafood,Santé Gourmet,9.65,5,0,48.25
10909,Pavlova,Confections,Santé Gourmet,17.45,15,0,261.75
10909,Uncle Bob's Organic Dried Pears,Produce,Santé Gourmet,30,12,0,360.00
10910,Maxilaku,Confections,Wilman Kala,20,10,0,200.00
10910,Sirop d'érable,Condiments,Wilman Kala,28.5,5,0,142.50
10910,Teatime Chocolate Biscuits,Confections,Wilman Kala,9.2,12,0,110.40
10911,Alice Mutton,Meat/Poultry,Godos Cocina Típica,39,12,0,468.00
10911,Chai,Beverages,Godos Cocina Típica,18,10,0,180.00
10911,Laughing Lumberjack Lager,Beverages,Godos Cocina Típica,14,15,0,210.00
10912,Queso Cabrales,Dairy Products,Hungry Owl All-Night Grocers,21,40,0.25,630.00
10912,Thüringer Rostbratwurst,Meat/Poultry,Hungry Owl All-Night Grocers,123.79,60,0.25,5570.55
10913,Chef Anton's Cajun Seasoning,Condiments,Queen Cozinha,22,30,0.25,495.00
10913,Escargots de Bourgogne,Seafood,Queen Cozinha,13.25,15,0,198.75
10913,Geitost,Dairy Products,Queen Cozinha,2.5,40,0.25,75.00
10914,Flotemysost,Dairy Products,Queen Cozinha,21.5,25,0,537.50
10915,Alice Mutton,Meat/Poultry,Tortuga Restaurante,39,10,0,390.00
10915,Geitost,Dairy Products,Tortuga Restaurante,2.5,30,0,75.00
10915,Tourtière,Meat/Poultry,Tortuga Restaurante,7.45,10,0,74.50
10916,Mascarpone Fabioli,Dairy Products,Rancho grande,32,6,0,192.00
10916,Pavlova,Confections,Rancho grande,17.45,6,0,104.70
10916,Ravioli Angelo,Grains/Cereals,Rancho grande,19.5,20,0,390.00
10917,Camembert Pierrot,Dairy Products,Romero y tomillo,34,10,0,340.00
10917,Nord-Ost Matjeshering,Seafood,Romero y tomillo,25.89,1,0,25.89
10918,Camembert Pierrot,Dairy Products,Bottom-Dollar Markets,34,25,0.25,637.50
10918,Chai,Beverages,Bottom-Dollar Markets,18,60,0.25,810.00
10919,Boston Crab Meat,Seafood,LINO-Delicateses,18.4,20,0,368.00
10919,NuNuCa Nuß-Nougat-Creme,Confections,LINO-Delicateses,14,24,0,336.00
10919,Pavlova,Confections,LINO-Delicateses,17.45,24,0,418.80
10920,Valkoinen suklaa,Confections,Around the Horn,16.25,24,0,390.00
10921,Steeleye Stout,Beverages,Vaffeljernet,18,10,0,180.00
10921,Vegie-spread,Condiments,Vaffeljernet,43.9,40,0,1756.00
10922,Alice Mutton,Meat/Poultry,Hanari Carnes,39,15,0,585.00
10922,Guaraná Fantástica,Beverages,Hanari Carnes,4.5,35,0,157.50
10923,Ipoh Coffee,Beverages,La maison d'Asie,46,10,0.2,368.00
10923,Laughing Lumberjack Lager,Beverages,La maison d'Asie,14,24,0.2,268.80
10923,Singaporean Hokkien Fried Mee,Grains/Cereals,La maison d'Asie,14,10,0.2,112.00
10924,Ikura,Seafood,Berglunds snabbköp,31,20,0.1,558.00
10924,Rhönbräu Klosterbier,Beverages,Berglunds snabbköp,7.75,6,0,46.50
10924,Rössle Sauerkraut,Produce,Berglunds snabbköp,45.6,30,0.1,1231.20
10925,Filo Mix,Grains/Cereals,Hanari Carnes,7,12,0.15,71.40
10925,Inlagd Sill,Seafood,Hanari Carnes,19,25,0.15,403.75
10926,Konbu,Seafood,Ana Trujillo Emparedados y helados,6,10,0,60.00
10926,Mozzarella di Giovanni,Dairy Products,Ana Trujillo Emparedados y helados,34.8,10,0,348.00
10926,Queso Cabrales,Dairy Products,Ana Trujillo Emparedados y helados,21,2,0,42.00
10926,Teatime Chocolate Biscuits,Confections,Ana Trujillo Emparedados y helados,9.2,7,0,64.40
10927,Filo Mix,Grains/Cereals,La corne d'abondance,7,5,0,35.00
10927,Lakkalikööri,Beverages,La corne d'abondance,18,20,0,360.00
10927,Sir Rodney's Marmalade,Confections,La corne d'abondance,81,5,0,405.00
10928,Lakkalikööri,Beverages,Galería del gastrónomo,18,5,0,90.00
10928,Zaanse koeken,Confections,Galería del gastrónomo,9.5,5,0,47.50
10929,Original Frankfurter grüne Soße,Condiments,Frankenversand,13,15,0,195.00
10929,Rhönbräu Klosterbier,Beverages,Frankenversand,7.75,49,0,379.75
10929,Sir Rodney's Scones,Confections,Frankenversand,10,60,0,600.00
10930,Escargots de Bourgogne,Seafood,Suprêmes délices,13.25,30,0.2,318.00
10930,Pâté chinois,Meat/Poultry,Suprêmes délices,24,25,0.2,480.00
10930,Schoggi Schokolade,Confections,Suprêmes délices,43.9,25,0,1097.50
10930,Sir Rodney's Scones,Confections,Suprêmes délices,10,36,0,360.00
10931,Konbu,Seafood,Richter Supermarkt,6,42,0.15,214.20
10931,Ravioli Angelo,Grains/Cereals,Richter Supermarkt,19.5,30,0,585.00
10932,Mozzarella di Giovanni,Dairy Products,Bon app',34.8,16,0,556.80
10932,Pavlova,Confections,Bon app',17.45,30,0.1,471.15
10932,Rhönbräu Klosterbier,Beverages,Bon app',7.75,20,0.1,139.50
10932,Tarte au sucre,Confections,Bon app',49.3,14,0.1,621.18
10933,Perth Pasties,Meat/Poultry,Island Trading,32.8,2,0,65.60
10933,Sirop d'érable,Condiments,Island Trading,28.5,30,0,855.00
10934,Grandma's Boysenberry Spread,Condiments,Lehmanns Marktstand,25,20,0,500.00
10935,Carnarvon Tigers,Seafood,Wellington Importadora,62.5,4,0.25,187.50
10935,Chai,Beverages,Wellington Importadora,18,21,0,378.00
10935,Tunnbröd,Grains/Cereals,Wellington Importadora,9,8,0.25,54.00
10936,Inlagd Sill,Seafood,Great Lakes Food Market,19,30,0.2,456.00
10937,Rössle Sauerkraut,Produce,Cactus Comidas para llevar,45.6,8,0,364.80
10937,Sasquatch Ale,Beverages,Cactus Comidas para llevar,14,20,0,280.00
10938,Camembert Pierrot,Dairy Products,QUICK-Stop,34,49,0.25,1249.50
10938,Flotemysost,Dairy Products,QUICK-Stop,21.5,35,0.25,564.38
10938,Ipoh Coffee,Beverages,QUICK-Stop,46,24,0.25,828.00
10938,Konbu,Seafood,QUICK-Stop,6,20,0.25,90.00
10939,Chang,Beverages,Magazzini Alimentari Riuniti,19,10,0.15,161.50
10939,Laughing Lumberjack Lager,Beverages,Magazzini Alimentari Riuniti,14,40,0.15,476.00
10940,Konbu,Seafood,Bon app',6,20,0,120.00
10940,Uncle Bob's Organic Dried Pears,Produce,Bon app',30,8,0,240.00
10941,Gorgonzola Telino,Dairy Products,Save-a-lot Markets,12.5,44,0.25,412.50
10941,Mozzarella di Giovanni,Dairy Products,Save-a-lot Markets,34.8,50,0,1740.00
10941,Scottish Longbreads,Confections,Save-a-lot Markets,12.5,80,0.25,750.00
10941,Tarte au sucre,Confections,Save-a-lot Markets,49.3,30,0.25,1109.25
10942,Maxilaku,Confections,Reggiani Caseifici,20,28,0,560.00
10943,Gustaf's Knäckebröd,Grains/Cereals,B's Beverages,21,21,0,441.00
10943,Konbu,Seafood,B's Beverages,6,15,0,90.00
10943,Spegesild,Seafood,B's Beverages,12,15,0,180.00
10944,Gnocchi di nonna Alice,Grains/Cereals,Bottom-Dollar Markets,38,18,0,684.00
10944,Gula Malacca,Condiments,Bottom-Dollar Markets,19.45,18,0.25,262.58
10944,Queso Cabrales,Dairy Products,Bottom-Dollar Markets,21,5,0.25,78.75
10945,Gorgonzola Telino,Dairy Products,Morgenstern Gesundkost,12.5,10,0,125.00
10945,Konbu,Seafood,Morgenstern Gesundkost,6,20,0,120.00
10946,Guaraná Fantástica,Beverages,Vaffeljernet,4.5,25,0,112.50
10946,Ikura,Seafood,Vaffeljernet,31,25,0,775.00
10946,Original Frankfurter grüne Soße,Condiments,Vaffeljernet,13,40,0,520.00
10947,Raclette Courdavault,Dairy Products,B's Beverages,55,4,0,220.00
10948,Manjimup Dried Apples,Produce,Godos Cocina Típica,53,40,0,2120.00
10948,Pâté chinois,Meat/Poultry,Godos Cocina Típica,24,4,0,96.00
10948,Valkoinen suklaa,Confections,Godos Cocina Típica,16.25,9,0,146.25
10949,Alice Mutton,Meat/Poultry,Bottom-Dollar Markets,39,6,0,234.00
10949,Grandma's Boysenberry Spread,Condiments,Bottom-Dollar Markets,25,12,0,300.00
10949,Ikura,Seafood,Bottom-Dollar Markets,31,30,0,930.00
10949,Tarte au sucre,Confections,Bottom-Dollar Markets,49.3,60,0,2958.00
10950,Chef Anton's Cajun Seasoning,Condiments,Magazzini Alimentari Riuniti,22,5,0,110.00
10951,Geitost,Dairy Products,Richter Supermarkt,2.5,15,0.05,35.63
10951,Jack's New England Clam Chowder,Seafood,Richter Supermarkt,9.65,6,0.05,55.01
10951,Rhönbräu Klosterbier,Beverages,Richter Supermarkt,7.75,50,0.05,368.13
10952,Grandma's Boysenberry Spread,Condiments,Alfreds Futterkiste,25,16,0.05,380.00
10952,Rössle Sauerkraut,Produce,Alfreds Futterkiste,45.6,2,0,91.20
10953,Gorgonzola Telino,Dairy Products,Around the Horn,12.5,50,0.05,593.75
10953,Sir Rodney's Marmalade,Confections,Around the Horn,81,50,0.05,3847.50
10954,Camembert Pierrot,Dairy Products,LINO-Delicateses,34,24,0.15,693.60
10954,Gorgonzola Telino,Dairy Products,LINO-Delicateses,12.5,25,0.15,265.63
10954,Pavlova,Confections,LINO-Delicateses,17.45,28,0.15,415.31
10954,Rogede sild,Seafood,LINO-Delicateses,9.5,30,0,285.00
10955,Rhönbräu Klosterbier,Beverages,Folk och fä HB,7.75,12,0.2,74.40
10956,Manjimup Dried Apples,Produce,Blauer See Delikatessen,53,8,0,424.00
10956,Sir Rodney's Scones,Confections,Blauer See Delikatessen,10,12,0,120.00
10956,Zaanse koeken,Confections,Blauer See Delikatessen,9.5,14,0,133.00
10957,Nord-Ost Matjeshering,Seafood,HILARION-Abastos,25.89,30,0,776.70
10957,Steeleye Stout,Beverages,HILARION-Abastos,18,40,0,720.00
10957,Wimmers gute Semmelknödel,Grains/Cereals,HILARION-Abastos,33.25,8,0,266.00
10958,Chef Anton's Gumbo Mix,Condiments,Océano Atlántico Ltda.,21.35,20,0,427.00
10958,Mozzarella di Giovanni,Dairy Products,Océano Atlántico Ltda.,34.8,5,0,174.00
10958,Uncle Bob's Organic Dried Pears,Produce,Océano Atlántico Ltda.,30,6,0,180.00
10959,Rhönbräu Klosterbier,Beverages,Gourmet Lanchonetes,7.75,20,0.15,131.75
10960,Guaraná Fantástica,Beverages,HILARION-Abastos,4.5,10,0.25,33.75
10960,Jack's New England Clam Chowder,Seafood,HILARION-Abastos,9.65,24,0,231.60
10961,Filo Mix,Grains/Cereals,Queen Cozinha,7,6,0.05,39.90
10961,Lakkalikööri,Beverages,Queen Cozinha,18,60,0,1080.00
10962,Gudbrandsdalsost,Dairy Products,QUICK-Stop,36,9,0,324.00
10962,Konbu,Seafood,QUICK-Stop,6,77,0,462.00
10962,Lakkalikööri,Beverages,QUICK-Stop,18,44,0,792.00
10962,Perth Pasties,Meat/Poultry,QUICK-Stop,32.8,20,0,656.00
10962,Uncle Bob's Organic Dried Pears,Produce,QUICK-Stop,30,45,0,1350.00
10963,Camembert Pierrot,Dairy Products,Furia Bacalhau e Frutos do Mar,34,2,0.15,57.80
10964,Carnarvon Tigers,Seafood,Spécialités du monde,62.5,6,0,375.00
10964,Côte de Blaye,Beverages,Spécialités du monde,263.5,5,0,1317.50
10964,Gudbrandsdalsost,Dairy Products,Spécialités du monde,36,10,0,360.00
10965,Manjimup Dried Apples,Produce,Old World Delicatessen,53,16,0,848.00
10966,Gnocchi di nonna Alice,Grains/Cereals,Chop-suey Chinese,38,12,0.15,387.60
10966,Gravad lax,Seafood,Chop-suey Chinese,26,8,0,208.00
10966,Tarte au sucre,Confections,Chop-suey Chinese,49.3,12,0.15,502.86
10967,Maxilaku,Confections,Toms Spezialitäten,20,40,0,800.00
10967,Teatime Chocolate Biscuits,Confections,Toms Spezialitäten,9.2,12,0,110.40
10968,Guaraná Fantástica,Beverages,Ernst Handel,4.5,30,0,135.00
10968,Queso Manchego La Pastora,Dairy Products,Ernst Handel,38,30,0,1140.00
10968,Wimmers gute Semmelknödel,Grains/Cereals,Ernst Handel,33.25,4,0,133.00
10969,Spegesild,Seafood,Comércio Mineiro,12,9,0,108.00
10970,Filo Mix,Grains/Cereals,Bólido Comidas preparadas,7,40,0.2,224.00
10971,Thüringer Rostbratwurst,Meat/Poultry,France restauration,123.79,14,0,1733.06
10972,Alice Mutton,Meat/Poultry,La corne d'abondance,39,6,0,234.00
10972,Geitost,Dairy Products,La corne d'abondance,2.5,7,0,17.50
10973,Gumbär Gummibärchen,Confections,La corne d'abondance,31.23,5,0,156.15
10973,Jack's New England Clam Chowder,Seafood,La corne d'abondance,9.65,6,0,57.90
10973,Rhönbräu Klosterbier,Beverages,La corne d'abondance,7.75,10,0,77.50
10974,Vegie-spread,Condiments,Split Rail Beer & Ale,43.9,10,0,439.00
10975,Northwoods Cranberry Sauce,Condiments,Bottom-Dollar Markets,40,16,0,640.00
10975,Rhönbräu Klosterbier,Beverages,Bottom-Dollar Markets,7.75,10,0,77.50
10976,Rössle Sauerkraut,Produce,HILARION-Abastos,45.6,20,0,912.00
10977,Chartreuse verte,Beverages,Folk och fä HB,18,30,0,540.00
10977,Manjimup Dried Apples,Produce,Folk och fä HB,53,10,0,530.00
10977,Vegie-spread,Condiments,Folk och fä HB,43.9,20,0,878.00
10977,Zaanse koeken,Confections,Folk och fä HB,9.5,30,0,285.00
10978,Boston Crab Meat,Seafood,Maison Dewey,18.4,10,0,184.00
10978,Gula Malacca,Condiments,Maison Dewey,19.45,6,0.15,99.19
10978,Northwoods Cranberry Sauce,Condiments,Maison Dewey,40,20,0.15,680.00
10978,Sir Rodney's Scones,Confections,Maison Dewey,10,40,0.15,340.00
10979,Gorgonzola Telino,Dairy Products,Ernst Handel,12.5,24,0,300.00
10979,Guaraná Fantástica,Beverages,Ernst Handel,4.5,80,0,360.00
10979,Queso Manchego La Pastora,Dairy Products,Ernst Handel,38,20,0,760.00
10979,Schoggi Schokolade,Confections,Ernst Handel,43.9,30,0,1317.00
10979,Uncle Bob's Organic Dried Pears,Produce,Ernst Handel,30,18,0,540.00
10979,Vegie-spread,Condiments,Ernst Handel,43.9,35,0,1536.50
10980,Rhönbräu Klosterbier,Beverages,Folk och fä HB,7.75,40,0.2,248.00
10981,Côte de Blaye,Beverages,Hanari Carnes,263.5,60,0,15810.00
10982,Ipoh Coffee,Beverages,Bottom-Dollar Markets,46,9,0,414.00
10982,Uncle Bob's Organic Dried Pears,Produce,Bottom-Dollar Markets,30,20,0,600.00
10983,Konbu,Seafood,Save-a-lot Markets,6,84,0.15,428.40
10983,Ravioli Angelo,Grains/Cereals,Save-a-lot Markets,19.5,15,0,292.50
10984,Guaraná Fantástica,Beverages,Save-a-lot Markets,4.5,20,0,90.00
10984,Inlagd Sill,Seafood,Save-a-lot Markets,19,40,0,760.00
10984,Pavlova,Confections,Save-a-lot Markets,17.45,55,0,959.75
10985,Carnarvon Tigers,Seafood,Hungry Owl All-Night Grocers,62.5,8,0.1,450.00
10985,Mascarpone Fabioli,Dairy Products,Hungry Owl All-Night Grocers,32,35,0.1,1008.00
10985,Pavlova,Confections,Hungry Owl All-Night Grocers,17.45,36,0.1,565.38
10986,Lakkalikööri,Beverages,Océano Atlántico Ltda.,18,10,0,180.00
10986,Original Frankfurter grüne Soße,Condiments,Océano Atlántico Ltda.,13,15,0,195.00
10986,Queso Cabrales,Dairy Products,Océano Atlántico Ltda.,21,30,0,630.00
10986,Sir Rodney's Marmalade,Confections,Océano Atlántico Ltda.,81,15,0,1215.00
10987,Ipoh Coffee,Beverages,Eastern Connection,46,6,0,276.00
10987,Mozzarella di Giovanni,Dairy Products,Eastern Connection,34.8,20,0,696.00
10987,Uncle Bob's Organic Dried Pears,Produce,Eastern Connection,30,60,0,1800.00
10988,Tarte au sucre,Confections,Rattlesnake Canyon Grocery,49.3,40,0.1,1774.80
10988,Uncle Bob's Organic Dried Pears,Produce,Rattlesnake Canyon Grocery,30,60,0,1800.00
10989,Grandma's Boysenberry Spread,Condiments,Que Delícia,25,40,0,1000.00
10989,Jack's New England Clam Chowder,Seafood,Que Delícia,9.65,4,0,38.60
10989,Queso Cabrales,Dairy Products,Que Delícia,21,15,0,315.00
10990,Pâté chinois,Meat/Poultry,Ernst Handel,24,65,0.15,1326.00
10990,Sasquatch Ale,Beverages,Ernst Handel,14,60,0.15,714.00
10990,Sir Rodney's Scones,Confections,Ernst Handel,10,65,0,650.00
10990,Sirop d'érable,Condiments,Ernst Handel,28.5,66,0.15,1598.85
10991,Chang,Beverages,QUICK-Stop,19,50,0.2,760.00
10991,Lakkalikööri,Beverages,QUICK-Stop,18,90,0.2,1296.00
10991,Outback Lager,Beverages,QUICK-Stop,15,20,0.2,240.00
10992,Mozzarella di Giovanni,Dairy Products,The Big Cheese,34.8,2,0,69.60
10993,Jack's New England Clam Chowder,Seafood,Folk och fä HB,9.65,35,0.25,253.31
10993,Thüringer Rostbratwurst,Meat/Poultry,Folk och fä HB,123.79,50,0.25,4642.13
10994,Raclette Courdavault,Dairy Products,Vaffeljernet,55,18,0.05,940.50
10995,Camembert Pierrot,Dairy Products,Pericles Comidas clásicas,34,4,0,136.00
10995,Manjimup Dried Apples,Produce,Pericles Comidas clásicas,53,20,0,1060.00
10996,Singaporean Hokkien Fried Mee,Grains/Cereals,QUICK-Stop,14,40,0,560.00
10997,Filo Mix,Grains/Cereals,LILA-Supermercado,7,20,0.25,105.00
10997,Mascarpone Fabioli,Dairy Products,LILA-Supermercado,32,50,0,1600.00
10997,Spegesild,Seafood,LILA-Supermercado,12,20,0.25,180.00
10998,Guaraná Fantástica,Beverages,Wolski  Zajazd,4.5,12,0,54.00
10998,Longlife Tofu,Produce,Wolski  Zajazd,10,20,0,200.00
10998,Rhönbräu Klosterbier,Beverages,Wolski  Zajazd,7.75,30,0,232.50
10998,Sirop d'érable,Condiments,Wolski  Zajazd,28.5,7,0,199.50
10999,Jack's New England Clam Chowder,Seafood,Ottilies Käseladen,9.65,20,0.05,183.35
10999,Manjimup Dried Apples,Produce,Ottilies Käseladen,53,15,0.05,755.25
10999,Original Frankfurter grüne Soße,Condiments,Ottilies Käseladen,13,21,0.05,259.35
11000,Chef Anton's Cajun Seasoning,Condiments,Rattlesnake Canyon Grocery,22,25,0.25,412.50
11000,Guaraná Fantástica,Beverages,Rattlesnake Canyon Grocery,4.5,30,0.25,101.25
11000,Original Frankfurter grüne Soße,Condiments,Rattlesnake Canyon Grocery,13,30,0,390.00
11001,Gustaf's Knäckebröd,Grains/Cereals,Folk och fä HB,21,25,0,525.00
11001,Pâté chinois,Meat/Poultry,Folk och fä HB,24,6,0,144.00
11001,Spegesild,Seafood,Folk och fä HB,12,25,0,300.00
11001,Uncle Bob's Organic Dried Pears,Produce,Folk och fä HB,30,60,0,1800.00
11002,Konbu,Seafood,Save-a-lot Markets,6,56,0,336.00
11002,Pâté chinois,Meat/Poultry,Save-a-lot Markets,24,40,0,960.00
11002,Singaporean Hokkien Fried Mee,Grains/Cereals,Save-a-lot Markets,14,24,0.15,285.60
11002,Steeleye Stout,Beverages,Save-a-lot Markets,18,15,0.15,229.50
11003,Boston Crab Meat,Seafood,The Cracker Box,18.4,10,0,184.00
11003,Chai,Beverages,The Cracker Box,18,4,0,72.00
11003,Filo Mix,Grains/Cereals,The Cracker Box,7,10,0,70.00
11004,Gumbär Gummibärchen,Confections,Maison Dewey,31.23,6,0,187.38
11004,Lakkalikööri,Beverages,Maison Dewey,18,6,0,108.00
11005,Chai,Beverages,Wilman Kala,18,2,0,36.00
11005,Raclette Courdavault,Dairy Products,Wilman Kala,55,10,0,550.00
11006,Chai,Beverages,Great Lakes Food Market,18,8,0,144.00
11006,Thüringer Rostbratwurst,Meat/Poultry,Great Lakes Food Market,123.79,2,0.25,185.68
11007,Northwoods Cranberry Sauce,Condiments,Princesa Isabel Vinhos,40,30,0,1200.00
11007,Singaporean Hokkien Fried Mee,Grains/Cereals,Princesa Isabel Vinhos,14,14,0,196.00
11007,Thüringer Rostbratwurst,Meat/Poultry,Princesa Isabel Vinhos,123.79,10,0,1237.90
11008,Flotemysost,Dairy Products,Ernst Handel,21.5,21,0,451.50
11008,Rössle Sauerkraut,Produce,Ernst Handel,45.6,70,0.05,3032.40
11008,Sasquatch Ale,Beverages,Ernst Handel,14,90,0.05,1197.00
11009,Camembert Pierrot,Dairy Products,Godos Cocina Típica,34,9,0,306.00
11009,Guaraná Fantástica,Beverages,Godos Cocina Típica,4.5,12,0,54.00
11009,Inlagd Sill,Seafood,Godos Cocina Típica,19,18,0.25,256.50
11010,Guaraná Fantástica,Beverages,Reggiani Caseifici,4.5,10,0,45.00
11010,Uncle Bob's Organic Dried Pears,Produce,Reggiani Caseifici,30,20,0,600.00
11011,Escargots de Bourgogne,Seafood,Alfreds Futterkiste,13.25,40,0.05,503.50
11011,Flotemysost,Dairy Products,Alfreds Futterkiste,21.5,20,0,430.00
11012,Camembert Pierrot,Dairy Products,Frankenversand,34,36,0.05,1162.80
11012,Flotemysost,Dairy Products,Frankenversand,21.5,60,0.05,1225.50
11012,Teatime Chocolate Biscuits,Confections,Frankenversand,9.2,50,0.05,437.00
11013,Rogede sild,Seafood,Romero y tomillo,9.5,20,0,190.00
11013,Scottish Longbreads,Confections,Romero y tomillo,12.5,2,0,25.00
11013,Singaporean Hokkien Fried Mee,Grains/Cereals,Romero y tomillo,14,4,0,56.00
11013,Tunnbröd,Grains/Cereals,Romero y tomillo,9,10,0,90.00
11014,Jack's New England Clam Chowder,Seafood,LINO-Delicateses,9.65,28,0.1,243.18
11015,Nord-Ost Matjeshering,Seafood,Santé Gourmet,25.89,15,0,388.35
11015,Original Frankfurter grüne Soße,Condiments,Santé Gourmet,13,18,0,234.00
11016,Gorgonzola Telino,Dairy Products,Around the Horn,12.5,15,0,187.50
11016,Inlagd Sill,Seafood,Around the Horn,19,16,0,304.00
11017,Aniseed Syrup,Condiments,Ernst Handel,10,25,0,250.00
11017,Outback Lager,Beverages,Ernst Handel,15,30,0,450.00
11017,Raclette Courdavault,Dairy Products,Ernst Handel,55,110,0,6050.00
11018,Carnarvon Tigers,Seafood,Lonesome Pine Restaurant,62.5,10,0,625.00
11018,Gnocchi di nonna Alice,Grains/Cereals,Lonesome Pine Restaurant,38,5,0,190.00
11018,Queso Manchego La Pastora,Dairy Products,Lonesome Pine Restaurant,38,20,0,760.00
11019,Maxilaku,Confections,Rancho grande,20,2,0,40.00
11019,Spegesild,Seafood,Rancho grande,12,3,0,36.00
11020,Ikura,Seafood,Ottilies Käseladen,31,24,0.15,632.40
11021,Chang,Beverages,QUICK-Stop,19,11,0.25,156.75
11021,Gumbär Gummibärchen,Confections,QUICK-Stop,31.23,63,0,1967.49
11021,Manjimup Dried Apples,Produce,QUICK-Stop,53,44,0.25,1749.00
11021,Mozzarella di Giovanni,Dairy Products,QUICK-Stop,34.8,35,0,1218.00
11021,Sir Rodney's Marmalade,Confections,QUICK-Stop,81,15,0,1215.00
11022,Gudbrandsdalsost,Dairy Products,Hanari Carnes,36,30,0,1080.00
11022,Teatime Chocolate Biscuits,Confections,Hanari Carnes,9.2,35,0,322.00
11023,Ipoh Coffee,Beverages,B's Beverages,46,30,0,1380.00
11023,Uncle Bob's Organic Dried Pears,Produce,B's Beverages,30,4,0,120.00
11024,Flotemysost,Dairy Products,Eastern Connection,21.5,50,0,1075.00
11024,Geitost,Dairy Products,Eastern Connection,2.5,30,0,75.00
11024,Gumbär Gummibärchen,Confections,Eastern Connection,31.23,12,0,374.76
11024,Louisiana Fiery Hot Pepper Sauce,Condiments,Eastern Connection,21.05,21,0,442.05
11025,Chai,Beverages,Wartian Herkku,18,10,0.1,162.00
11025,Konbu,Seafood,Wartian Herkku,6,20,0.1,108.00
